recordtime	accelerationX	accelerationY	accelerationZ
20349	-0.02241516	-0.02716064	-1.006516
20350	-0.0226593	-0.0267334	-1.007431
20351	-0.02149963	-0.02568054	-1.006195
20352	-0.02218628	-0.02684021	-1.006775
20353	-0.02279663	-0.02522278	-1.005661
20354	-0.02339172	-0.02735901	-1.005417
20355	-0.02328491	-0.02528381	-1.005981
20356	-0.02122498	-0.02702332	-1.007584
20357	-0.0218811	-0.02610779	-1.006088
20358	-0.02445984	-0.02706909	-1.006485
20359	-0.02198792	-0.02705383	-1.007202
20360	-0.02127075	-0.02706909	-1.0065
20361	-0.02137756	-0.02503967	-1.006653
20362	-0.02270508	-0.02781677	-1.005753
20363	-0.02337646	-0.02748108	-1.007446
20364	-0.02154541	-0.02723694	-1.007584
20365	-0.02052307	-0.02706909	-1.006866
20366	-0.02380371	-0.02479553	-1.007629
20367	-0.02180481	-0.02685547	-1.005325
20368	-0.02256775	-0.02641296	-1.005142
20369	-0.02105713	-0.0269928	-1.007538
20370	-0.0234375	-0.02629089	-1.006851
20371	-0.02258301	-0.02702332	-1.006912
20372	-0.02244568	-0.02516174	-1.00708
20373	-0.02182007	-0.0275116	-1.007675
20374	-0.0234375	-0.02705383	-1.008041
20375	-0.0209198	-0.02488708	-1.007843
20376	-0.02116394	-0.02648926	-1.007858
20377	-0.01966858	-0.02772522	-1.006805
20378	-0.02250671	-0.02616882	-1.009872
20379	-0.0247345	-0.02896118	-1.008331
20380	-0.02354431	-0.02697754	-1.006546
20381	-0.02224731	-0.02624512	-1.005753
20382	-0.02220154	-0.025177	-1.007401
20383	-0.02557373	-0.02729797	-1.00647
20384	-0.02201843	-0.02770996	-1.005966
20385	-0.0222168	-0.02606201	-1.006866
20386	-0.02125549	-0.02651978	-1.005753
20387	-0.02252197	-0.02526855	-1.010239
20388	-0.02258301	-0.02677917	-1.014236
20389	-0.0221405	-0.02433777	-1.016739
20390	-0.02438354	-0.02670288	-1.015091
20391	-0.02168274	-0.02546692	-1.010651
20392	-0.02047729	-0.02696228	-1.01091
20393	-0.02244568	-0.02630615	-1.009415
20394	-0.02157593	-0.02482605	-1.008591
20395	-0.02198792	-0.02760315	-1.007935
20396	-0.0214386	-0.026474	-1.008011
20397	-0.02297974	-0.0271759	-1.009033
20398	-0.02046204	-0.02674866	-1.008667
20399	-0.02210999	-0.0249939	-1.006119
20400	-0.02134705	-0.02651978	-1.007568
20401	-0.02304077	-0.02391052	-1.007095
20402	-0.02391052	-0.0254364	-1.006653
20403	-0.0213623	-0.02754211	-1.008682
20404	-0.02049255	-0.02592468	-1.005844
20405	-0.02323914	-0.02668762	-1.009018
20406	-0.02244568	-0.02442932	-1.007004
20407	-0.02120972	-0.02601624	-1.006714
20408	-0.02201843	-0.0279541	-1.007294
20409	-0.02197266	-0.02716064	-1.008087
20410	-0.02131653	-0.02755737	-1.007751
20411	-0.02232361	-0.02456665	-1.007309
20412	-0.02058411	-0.02604675	-1.006851
20413	-0.02272034	-0.02632141	-1.005539
20414	-0.02246094	-0.02607727	-1.004333
20415	-0.02284241	-0.02593994	-1.005951
20416	-0.02416992	-0.02548218	-1.005615
20417	-0.02142334	-0.02732849	-1.010056
20418	-0.02160645	-0.02813721	-1.013168
20419	-0.02418518	-0.0259552	-1.012939
20420	-0.02160645	-0.02645874	-1.011337
20421	-0.02047729	-0.02670288	-1.011185
20422	-0.0216217	-0.02508545	-1.01059
20423	-0.02351379	-0.02514648	-1.010071
20424	-0.02207947	-0.02587891	-1.007599
20425	-0.02011108	-0.02612305	-1.008438
20426	-0.02059937	-0.02319336	-1.009384
20427	-0.02276611	-0.02661133	-1.007935
20428	-0.02151489	-0.02583313	-1.010223
20429	-0.02174377	-0.02584839	-1.006607
20430	-0.02337646	-0.02723694	-1.006393
20431	-0.0211792	-0.02610779	-1.006882
20432	-0.02204895	-0.02633667	-1.005997
20433	-0.02210999	-0.02685547	-1.008896
20434	-0.02037048	-0.02633667	-1.006195
20435	-0.02252197	-0.02604675	-1.005753
20436	-0.02104187	-0.02560425	-1.006607
20437	-0.02069092	-0.02467346	-1.007385
20438	-0.02127075	-0.02522278	-1.006714
20439	-0.02310181	-0.02604675	-1.007324
20440	-0.02212524	-0.02516174	-1.00737
20441	-0.02114868	-0.02763367	-1.007721
20442	-0.02348328	-0.0262146	-1.007919
20443	-0.02215576	-0.02468872	-1.005722
20444	-0.0227356	-0.02528381	-1.006668
20445	-0.02302551	-0.02702332	-1.006989
20446	-0.02380371	-0.02558899	-1.008621
20447	-0.02182007	-0.02738953	-1.008713
20448	-0.02217102	-0.02639771	-1.009674
20449	-0.01976013	-0.02481079	-1.00943
20450	-0.02342224	-0.02597046	-1.009644
20451	-0.02366638	-0.0267334	-1.010071
20452	-0.02035522	-0.02635193	-1.008469
20453	-0.02215576	-0.02668762	-1.007675
20454	-0.02114868	-0.02478027	-1.006165
20455	-0.02079773	-0.02700806	-1.00679
20456	-0.02186584	-0.02754211	-1.005447
20457	-0.02243042	-0.02731323	-1.00798
20458	-0.0213623	-0.02561951	-1.008194
20459	-0.02256775	-0.02749634	-1.007248
20460	-0.0213623	-0.02738953	-1.007996
20461	-0.02220154	-0.02639771	-1.006134
20462	-0.02139282	-0.02603149	-1.007477
20463	-0.0227356	-0.02586365	-1.007874
20464	-0.02246094	-0.02510071	-1.004639
20465	-0.0214386	-0.0252533	-1.00737
20466	-0.02325439	-0.02622986	-1.006729
20467	-0.02047729	-0.02880859	-1.007767
20468	-0.02067566	-0.02709961	-1.00798
20469	-0.02215576	-0.02563477	-1.006714
20470	-0.02182007	-0.02590942	-1.006424
20471	-0.02268982	-0.027771	-1.006424
20472	-0.02107239	-0.02574158	-1.007431
20473	-0.02102661	-0.02667236	-1.008926
20474	-0.02116394	-0.02571106	-1.00592
20475	-0.02365112	-0.02540588	-1.00647
20476	-0.02253723	-0.02757263	-1.008041
20477	-0.02276611	-0.02713013	-1.005859
20478	-0.02073669	-0.02653503	-1.006699
20479	-0.02262878	-0.02722168	-1.006546
20480	-0.02075195	-0.02523804	-1.007675
20481	-0.02127075	-0.02505493	-1.0056
20482	-0.02313232	-0.02696228	-1.006653
20483	-0.02157593	-0.02626038	-1.005737
20484	-0.02197266	-0.025177	-1.008011
20485	-0.02204895	-0.02565002	-1.008072
20486	-0.02258301	-0.0276947	-1.006088
20487	-0.02218628	-0.02728271	-1.008331
20488	-0.02157593	-0.02627563	-1.006729
20489	-0.02165222	-0.02600098	-1.006241
20490	-0.02474976	-0.02760315	-1.0065
20491	-0.02264404	-0.02555847	-1.008331
20492	-0.02236938	-0.02587891	-1.008011
20493	-0.02282715	-0.02607727	-1.007416
20494	-0.02183533	-0.02656555	-1.007843
20495	-0.02229309	-0.02708435	-1.006454
20496	-0.02090454	-0.025177	-1.006165
20497	-0.02174377	-0.02742004	-1.00621
20498	-0.02262878	-0.02684021	-1.006485
20499	-0.0222168	-0.02690125	-1.006882
20500	-0.02253723	-0.02629089	-1.008133
20501	-0.02203369	-0.02616882	-1.006393
20502	-0.02124023	-0.02593994	-1.00766
20503	-0.02110291	-0.02696228	-1.006683
20504	-0.02238464	-0.02479553	-1.006973
20505	-0.02206421	-0.02577209	-1.006729
20506	-0.02163696	-0.0269165	-1.006073
20507	-0.02256775	-0.02676392	-1.009491
20508	-0.02095032	-0.02552795	-1.012939
20509	-0.02308655	-0.0267334	-1.015137
20510	-0.02043152	-0.02703857	-1.01236
20511	-0.02272034	-0.0267334	-1.010559
20512	-0.02197266	-0.02659607	-1.013596
20513	-0.0211792	-0.0262146	-1.010483
20514	-0.02119446	-0.0249176	-1.010559
20515	-0.02232361	-0.02613831	-1.007812
20516	-0.0206604	-0.02644348	-1.007095
20517	-0.02175903	-0.02581787	-1.007187
20518	-0.02154541	-0.0249939	-1.007767
20519	-0.01925659	-0.02716064	-1.007263
20520	-0.02119446	-0.02667236	-1.006851
20521	-0.02088928	-0.0259552	-1.007202
20522	-0.02175903	-0.02600098	-1.008118
20523	-0.02151489	-0.02693176	-1.013077
20524	-0.02236938	-0.02612305	-1.015976
20525	-0.02099609	-0.02612305	-1.012955
20526	-0.02124023	-0.02601624	-1.011078
20527	-0.0222168	-0.02626038	-1.011673
20528	-0.02209473	-0.02626038	-1.009293
20529	-0.02114868	-0.02764893	-1.008286
20530	-0.02244568	-0.0269928	-1.009338
20531	-0.02085876	-0.02493286	-1.006607
20532	-0.02191162	-0.02427673	-1.006973
20533	-0.02029419	-0.02716064	-1.00705
20534	-0.02178955	-0.02511597	-1.006241
20535	-0.0219574	-0.02677917	-1.006958
20536	-0.02172852	-0.0269165	-1.007416
20537	-0.02209473	-0.02629089	-1.006073
20538	-0.02055359	-0.02375793	-1.006805
20539	-0.02229309	-0.02598572	-1.005508
20540	-0.02204895	-0.02659607	-1.007324
20541	-0.02398682	-0.02635193	-1.006882
20542	-0.02180481	-0.02581787	-1.007034
20543	-0.02148438	-0.02552795	-1.007614
20544	-0.02235413	-0.02436829	-1.006317
20545	-0.02000427	-0.02723694	-1.006958
20546	-0.02331543	-0.02552795	-1.00589
20547	-0.02426147	-0.02767944	-1.007095
20548	-0.0227356	-0.02767944	-1.008011
20549	-0.022995	-0.02568054	-1.00766
20550	-0.02044678	-0.02616882	-1.008087
20551	-0.0231781	-0.02583313	-1.006607
20552	-0.02278137	-0.02693176	-1.008072
20553	-0.02241516	-0.02711487	-1.00647
20554	-0.02326965	-0.02513123	-1.006744
20555	-0.02175903	-0.0267334	-1.005066
20556	-0.0206604	-0.02633667	-1.005661
20557	-0.02337646	-0.02697754	-1.007217
20558	-0.02148438	-0.02664185	-1.007172
20559	-0.02207947	-0.02770996	-1.004807
20560	-0.02062988	-0.02597046	-1.008469
20561	-0.02171326	-0.02572632	-1.007614
20562	-0.02255249	-0.02609253	-1.006927
20563	-0.02249146	-0.02618408	-1.006271
20564	-0.0214386	-0.02816772	-1.005997
20565	-0.02146912	-0.02616882	-1.006805
20566	-0.02186584	-0.02783203	-1.005249
20567	-0.02139282	-0.02648926	-1.006546
20568	-0.02302551	-0.02651978	-1.008179
20569	-0.02185059	-0.02703857	-1.009079
20570	-0.02360535	-0.02700806	-1.006195
20571	-0.02194214	-0.0282135	-1.006302
20572	-0.02258301	-0.02609253	-1.00647
20573	-0.02156067	-0.02565002	-1.006424
20574	-0.02145386	-0.0256958	-1.006622
20575	-0.02206421	-0.02590942	-1.007446
20576	-0.02200317	-0.02639771	-1.007523
20577	-0.02192688	-0.02529907	-1.008423
20578	-0.02201843	-0.02714539	-1.004333
20579	-0.02268982	-0.02589417	-1.006516
20580	-0.02346802	-0.02713013	-1.006393
20581	-0.02378845	-0.02598572	-1.006851
20582	-0.02210999	-0.02679443	-1.007248
20583	-0.02191162	-0.02560425	-1.005539
20584	-0.02308655	-0.02714539	-1.004959
20585	-0.02128601	-0.02767944	-1.008331
20586	-0.02294922	-0.02487183	-1.006699
20587	-0.02215576	-0.025177	-1.006973
20588	-0.02232361	-0.0274353	-1.00618
20589	-0.02363586	-0.02748108	-1.005234
20590	-0.02183533	-0.02746582	-1.00621
20591	-0.02192688	-0.02548218	-1.007645
20592	-0.02206421	-0.02807617	-1.006485
20593	-0.02255249	-0.0252533	-1.007645
20594	-0.02120972	-0.02801514	-1.009659
20595	-0.02388	-0.02636719	-1.012558
20596	-0.02983093	-0.02619934	-0.9988251
20597	-0.02893066	-0.02641296	-1.00528
20598	-0.01522827	-0.03001404	-1.006973
20599	-0.01350403	-0.02461243	-1.008545
20600	-0.01795959	-0.02589417	-1.005585
20601	-0.02101135	-0.02441406	-1.006378
20602	-0.02218628	-0.0267334	-1.006805
20603	-0.01638794	-0.02397156	-1.007462
20604	-0.01817322	-0.02542114	-1.007843
20605	-0.02415466	-0.02389526	-1.007721
20606	-0.01856995	-0.02740479	-1.007889
20607	-0.01980591	-0.02694702	-1.008926
20608	-0.01786804	-0.02723694	-1.00528
20609	-0.02108765	-0.02734375	-1.005676
20610	-0.01756287	-0.02656555	-1.008316
20611	-0.02009583	-0.02809143	-1.005753
20612	-0.01799011	-0.02809143	-1.006439
20613	-0.02085876	-0.0289917	-1.008606
20614	-0.02005005	-0.02511597	-1.007385
20615	-0.02101135	-0.02684021	-1.007919
20616	-0.02183533	-0.02761841	-1.006561
20617	-0.02006531	-0.02659607	-1.008514
20618	-0.01856995	-0.02684021	-1.009094
20619	-0.02082825	-0.02862549	-1.007797
20620	-0.02061462	-0.02818298	-1.00589
20621	-0.0199585	-0.02697754	-1.005096
20622	-0.01982117	-0.02610779	-1.0065
20623	-0.02033997	-0.02677917	-1.007477
20624	-0.02038574	-0.02781677	-1.006454
20625	-0.01930237	-0.02633667	-1.006958
20626	-0.01977539	-0.0267334	-1.004868
20627	-0.02102661	-0.02720642	-1.008041
20628	-0.0213623	-0.02713013	-1.010468
20629	-0.01905823	-0.02700806	-1.011551
20630	-0.01895142	-0.02719116	-1.010574
20631	-0.01971436	-0.02972412	-1.009048
20632	-0.01818848	-0.02694702	-1.006958
20633	-0.01966858	-0.02737427	-1.008331
20634	-0.02037048	-0.0271759	-1.006027
20635	-0.01954651	-0.02645874	-1.006683
20636	-0.01930237	-0.02590942	-1.005386
20637	-0.02015686	-0.02656555	-1.008163
20638	-0.02072144	-0.02798462	-1.006943
20639	-0.02029419	-0.02658081	-1.006943
20640	-0.01971436	-0.02537537	-1.007523
20641	-0.01828003	-0.02532959	-1.006393
20642	-0.02241516	-0.02612305	-1.006149
20643	-0.0198822	-0.026474	-1.006958
20644	-0.02000427	-0.02694702	-1.008011
20645	-0.02000427	-0.02702332	-1.00853
20646	-0.01861572	-0.02615356	-1.006348
20647	-0.01864624	-0.02709961	-1.008423
20648	-0.01950073	-0.02638245	-1.006882
20649	-0.022995	-0.02833557	-1.005753
20650	-0.02194214	-0.02757263	-1.006287
20651	-0.01997375	-0.02772522	-1.005478
20652	-0.01849365	-0.02653503	-1.007401
20653	-0.0196991	-0.02693176	-1.007767
20654	-0.0196228	-0.02546692	-1.006821
20655	-0.02107239	-0.02597046	-1.005432
20656	-0.0216217	-0.02684021	-1.007172
20657	-0.02009583	-0.02597046	-1.008621
20658	-0.02119446	-0.02801514	-1.006485
20659	-0.02061462	-0.0269165	-1.005569
20660	-0.02101135	-0.02728271	-1.006699
20661	-0.01776123	-0.02832031	-1.006287
20662	-0.01853943	-0.02745056	-1.008514
20663	-0.01982117	-0.02693176	-1.006332
20664	-0.02098083	-0.02783203	-1.005951
20665	-0.02053833	-0.02696228	-1.006805
20666	-0.01872253	-0.0275116	-1.006622
20667	-0.01957703	-0.02827454	-1.006653
20668	-0.02067566	-0.02680969	-1.00737
20669	-0.02085876	-0.02702332	-1.006927
20670	-0.01901245	-0.02729797	-1.006088
20671	-0.01882935	-0.02670288	-1.006348
20672	-0.01905823	-0.02906799	-1.00647
20673	-0.02111816	-0.02764893	-1.006348
20674	-0.02236938	-0.02674866	-1.006653
20675	-0.02006531	-0.02770996	-1.007538
20676	-0.02072144	-0.02613831	-1.007294
20677	-0.01785278	-0.02778625	-1.006287
20678	-0.01992798	-0.02900696	-1.005005
20679	-0.01931763	-0.02809143	-1.005402
20680	-0.0219574	-0.02784729	-1.00647
20681	-0.02105713	-0.02835083	-1.007492
20682	-0.02059937	-0.02711487	-1.00766
20683	-0.01940918	-0.02693176	-1.007507
20684	-0.01919556	-0.02589417	-1.007339
20685	-0.01933289	-0.02706909	-1.006241
20686	-0.01686096	-0.02755737	-1.005981
20687	-0.01879883	-0.02682495	-1.007599
20688	-0.0191803	-0.02641296	-1.011871
20689	-0.01777649	-0.02642822	-1.008789
20690	-0.01670837	-0.02485657	-1.009186
20691	-0.01933289	-0.02709961	-1.013489
20692	-0.02046204	-0.02827454	-1.013275
20693	-0.02088928	-0.02693176	-1.013275
20694	-0.01837158	-0.02696228	-1.010117
20695	-0.02166748	-0.02680969	-1.01088
20696	-0.01858521	-0.02626038	-1.007523
20697	-0.01794434	-0.02804565	-1.007828
20698	-0.0193634	-0.02700806	-1.008865
20699	-0.01924133	-0.02587891	-1.01004
20700	-0.01850891	-0.0267334	-1.007141
20701	-0.01934814	-0.02709961	-1.006683
20702	-0.0196228	-0.02610779	-1.007202
20703	-0.0176239	-0.0274353	-1.007629
20704	-0.02035522	-0.02859497	-1.007248
20705	-0.0202179	-0.02546692	-1.007202
20706	-0.02085876	-0.0267334	-1.007111
20707	-0.01942444	-0.02667236	-1.007019
20708	-0.02009583	-0.02574158	-1.005661
20709	-0.02024841	-0.02825928	-1.006805
20710	-0.0193634	-0.02645874	-1.006805
20711	-0.01841736	-0.02508545	-1.007034
20712	-0.02203369	-0.02755737	-1.008774
20713	-0.01812744	-0.02607727	-1.00769
20714	-0.01898193	-0.02694702	-1.008102
20715	-0.0196991	-0.02572632	-1.007019
20716	-0.02018738	-0.02609253	-1.007446
20717	-0.01963806	-0.02738953	-1.007828
20718	-0.01976013	-0.02868652	-1.007233
20719	-0.01953125	-0.02844238	-1.006134
20720	-0.01930237	-0.02571106	-1.006134
20721	-0.02017212	-0.02711487	-1.006973
20722	-0.01881409	-0.02799988	-1.006012
20723	-0.01849365	-0.02659607	-1.006546
20724	-0.01858521	-0.02812195	-1.005341
20725	-0.01832581	-0.02763367	-1.007645
20726	-0.02072144	-0.02848816	-1.007172
20727	-0.02033997	-0.02966309	-1.006592
20728	-0.020401	-0.02488708	-1.006378
20729	-0.01683044	-0.02615356	-1.006531
20730	-0.01957703	-0.02687073	-1.007355
20731	-0.0191803	-0.02592468	-1.006271
20732	-0.02023315	-0.02603149	-1.006485
20733	-0.01890564	-0.0254364	-1.006271
20734	-0.01982117	-0.02737427	-1.007401
20735	-0.01869202	-0.0269928	-1.004852
20736	-0.02259827	-0.0272522	-1.008713
20737	-0.0209198	-0.02607727	-1.007065
20738	-0.0196228	-0.02667236	-1.008957
20739	-0.02003479	-0.02816772	-1.012863
20740	-0.02079773	-0.0272522	-1.01384
20741	-0.0201416	-0.02476501	-1.013443
20742	-0.01985168	-0.02722168	-1.01149
20743	-0.01959229	-0.026474	-1.011475
20744	-0.01963806	-0.02598572	-1.010803
20745	-0.01687622	-0.02580261	-1.010178
20746	-0.01887512	-0.02650452	-1.008072
20747	-0.01927185	-0.02731323	-1.008942
20748	-0.02046204	-0.02709961	-1.009415
20749	-0.0184021	-0.02650452	-1.009689
20750	-0.01849365	-0.02787781	-1.008072
20751	-0.01805115	-0.02687073	-1.007584
20752	-0.01847839	-0.02861023	-1.007782
20753	-0.0198822	-0.02748108	-1.007019
20754	-0.01878357	-0.02577209	-1.006226
20755	-0.02049255	-0.02645874	-1.007843
20756	-0.02027893	-0.02752686	-1.006714
20757	-0.02127075	-0.02713013	-1.007187
20758	-0.01881409	-0.02784729	-1.007675
20759	-0.02227783	-0.02838135	-1.008057
20760	-0.0178833	-0.02784729	-1.005219
20761	-0.01885986	-0.02726746	-1.007401
20762	-0.02026367	-0.02604675	-1.008636
20763	-0.0202179	-0.02804565	-1.012451
20764	-0.01928711	-0.02728271	-1.015427
20765	-0.02095032	-0.02613831	-1.013519
20766	-0.01939392	-0.0276947	-1.010895
20767	-0.02000427	-0.02685547	-1.012115
20768	-0.01844788	-0.02630615	-1.009232
20769	-0.01927185	-0.02636719	-1.008835
20770	-0.01803589	-0.02642822	-1.006973
20771	-0.01725769	-0.02606201	-1.00882
20772	-0.01899719	-0.02641296	-1.006943
20773	-0.0193634	-0.02792358	-1.007858
20774	-0.02088928	-0.02670288	-1.007431
20775	-0.01849365	-0.02726746	-1.006973
20776	-0.01765442	-0.02719116	-1.006897
20777	-0.01800537	-0.02770996	-1.012695
20778	-0.02017212	-0.02633667	-1.015839
20779	-0.02192688	-0.02841187	-1.025223
20780	-0.02110291	-0.02618408	-1.014374
20781	-0.01928711	-0.02572632	-1.012558
20782	-0.01959229	-0.02560425	-1.009506
20783	-0.01934814	-0.02828979	-1.00943
20784	-0.01881409	-0.02503967	-1.008759
20785	-0.01898193	-0.02716064	-1.007812
20786	-0.01898193	-0.02812195	-1.006577
20787	-0.01858521	-0.02716064	-1.005783
20788	-0.02005005	-0.02667236	-1.00798
20789	-0.02157593	-0.02671814	-1.008057
20790	-0.01773071	-0.02720642	-1.008667
20791	-0.0194397	-0.02592468	-1.006836
20792	-0.01921082	-0.02876282	-1.009094
20793	-0.02006531	-0.02781677	-1.008179
20794	-0.02101135	-0.02731323	-1.006546
20795	-0.01948547	-0.02870178	-1.009369
20796	-0.01879883	-0.02670288	-1.006577
20797	-0.01979065	-0.02601624	-1.006821
20798	-0.01727295	-0.02728271	-1.008255
20799	-0.01853943	-0.02651978	-1.006271
20800	-0.01921082	-0.02632141	-1.008224
20801	-0.0191803	-0.02836609	-1.006973
20802	-0.02052307	-0.02590942	-1.007629
20803	-0.01983643	-0.0267334	-1.008713
20804	-0.01963806	-0.02731323	-1.008377
20805	-0.02067566	-0.02600098	-1.007187
20806	-0.01869202	-0.02667236	-1.006729
20807	-0.01997375	-0.02764893	-1.009735
20808	-0.02081299	-0.02705383	-1.011551
20809	-0.01950073	-0.02642822	-1.009018
20810	-0.01902771	-0.02670288	-1.010056
20811	-0.01911926	-0.02664185	-1.007645
20812	-0.02131653	-0.02630615	-1.007797
20813	-0.01960754	-0.02796936	-1.007355
20814	-0.01945496	-0.02627563	-1.006851
20815	-0.02047729	-0.02618408	-1.006943
20816	-0.01664734	-0.02703857	-1.008514
20817	-0.01902771	-0.02690125	-1.007187
20818	-0.02064514	-0.02651978	-1.007904
20819	-0.01937866	-0.02845764	-1.008713
20820	-0.01821899	-0.02479553	-1.006836
20821	-0.01948547	-0.02728271	-1.006546
20822	-0.01686096	-0.02790833	-1.006607
20823	-0.019104	-0.02894592	-1.006561
20824	-0.02130127	-0.02676392	-1.008469
20825	-0.01882935	-0.02716064	-1.006577
20826	-0.02012634	-0.02726746	-1.007217
20827	-0.02104187	-0.02703857	-1.006058
20828	-0.0209198	-0.02713013	-1.007492
20829	-0.01893616	-0.02745056	-1.005661
20830	-0.01889038	-0.02688599	-1.006714
20831	-0.01887512	-0.02598572	-1.006546
20832	-0.01992798	-0.02828979	-1.007202
20833	-0.02113342	-0.02545166	-1.006363
20834	-0.01870728	-0.0271759	-1.007248
20835	-0.01933289	-0.0279541	-1.007965
20836	-0.01974487	-0.02606201	-1.006882
20837	-0.02041626	-0.02687073	-1.008957
20838	-0.02020264	-0.02748108	-1.007263
20839	-0.01860046	-0.02946472	-1.008408
20840	-0.01907349	-0.02590942	-1.007324
20841	-0.01824951	-0.02674866	-1.007065
20842	-0.02201843	-0.02801514	-1.007584
20843	-0.01956177	-0.02684021	-1.006897
20844	-0.02079773	-0.0274353	-1.009003
20845	-0.02310181	-0.02801514	-1.004776
20846	-0.02133179	-0.02706909	-1.006775
20847	-0.01878357	-0.02754211	-1.00737
20848	-0.0171814	-0.02784729	-1.006577
20849	-0.0191803	-0.02680969	-1.006363
20850	-0.02148438	-0.027771	-1.008209
20851	-0.01974487	-0.02789307	-1.006424
20852	-0.02122498	-0.02955627	-1.006241
20853	-0.019104	-0.02740479	-1.005417
20854	-0.01875305	-0.02772522	-1.00621
20855	-0.01843262	-0.02629089	-1.005508
20856	-0.01873779	-0.02745056	-1.005966
20857	-0.01849365	-0.02542114	-1.006592
20858	-0.02056885	-0.0267334	-1.0056
20859	-0.02085876	-0.02656555	-1.008072
20860	-0.01991272	-0.02734375	-1.005157
20861	-0.0193634	-0.02696228	-1.005783
20862	-0.01873779	-0.02861023	-1.00592
20863	-0.02009583	-0.02572632	-1.005936
20864	-0.02018738	-0.02740479	-1.006348
20865	-0.01625061	-0.02761841	-1.006912
20866	-0.02114868	-0.02658081	-1.007782
20867	-0.02296448	-0.02726746	-1.006989
20868	-0.0164032	-0.02792358	-1.010529
20869	-0.0201416	-0.02648926	-1.010208
20870	-0.01869202	-0.02682495	-1.009399
20871	-0.02076721	-0.02581787	-1.008392
20872	-0.01914978	-0.02757263	-1.007996
20873	-0.01797485	-0.02630615	-1.006149
20874	-0.02090454	-0.02825928	-1.005371
20875	-0.0181427	-0.02593994	-1.006042
20876	-0.01898193	-0.02706909	-1.006836
20877	-0.0191803	-0.02593994	-1.005829
20878	-0.01748657	-0.02806091	-1.008072
20879	-0.01951599	-0.02700806	-1.008392
20880	-0.01940918	-0.02697754	-1.006165
20881	-0.01716614	-0.02700806	-1.005707
20882	-0.01826477	-0.02615356	-1.008942
20883	-0.01843262	-0.02615356	-1.009674
20884	-0.01766968	-0.02694702	-1.007568
20885	-0.01974487	-0.0276947	-1.004944
20886	-0.01741028	-0.0287323	-1.008362
20887	-0.01953125	-0.02713013	-1.006134
20888	-0.01829529	-0.02720642	-1.008316
20889	-0.0196991	-0.0275116	-1.005692
20890	-0.02177429	-0.02702332	-1.007172
20891	-0.01931763	-0.02664185	-1.004898
20892	-0.02050781	-0.02619934	-1.005966
20893	-0.01679993	-0.02537537	-1.006729
20894	-0.01948547	-0.02641296	-1.007462
20895	-0.01795959	-0.02853394	-1.006729
20896	-0.02030945	-0.02757263	-1.007019
20897	-0.01849365	-0.02708435	-1.008286
20898	-0.01875305	-0.02577209	-1.008301
20899	-0.0201416	-0.02780151	-1.006638
20900	-0.01741028	-0.026474	-1.007507
20901	-0.01951599	-0.02760315	-1.006439
20902	-0.01844788	-0.02885437	-1.006729
20903	-0.01852417	-0.02676392	-1.008072
20904	-0.01824951	-0.02671814	-1.005005
20905	-0.0174408	-0.0259552	-1.00705
20906	-0.01899719	-0.02578735	-1.007553
20907	-0.0186615	-0.0267334	-1.007385
20908	-0.01945496	-0.02754211	-1.00621
20909	-0.01939392	-0.02493286	-1.007584
20910	-0.02044678	-0.02700806	-1.008072
20911	-0.01835632	-0.02688599	-1.008499
20912	-0.01989746	-0.02642822	-1.006119
20913	-0.02001953	-0.0275116	-1.005432
20914	-0.01896667	-0.02731323	-1.007278
20915	-0.01905823	-0.02626038	-1.00679
20916	-0.01965332	-0.02748108	-1.004684
20917	-0.01785278	-0.0267334	-1.008362
20918	-0.01928711	-0.02815247	-1.0065
20919	-0.01805115	-0.0271759	-1.006577
20920	-0.02058411	-0.02728271	-1.006927
20921	-0.02095032	-0.02798462	-1.006882
20922	-0.019104	-0.0289917	-1.00795
20923	-0.01937866	-0.02583313	-1.007874
20924	-0.01818848	-0.02507019	-1.004364
20925	-0.01852417	-0.02763367	-1.005859
20926	-0.0196228	-0.02700806	-1.008118
20927	-0.01963806	-0.02696228	-1.007309
20928	-0.0202179	-0.02552795	-1.011337
20929	-0.01820374	-0.02598572	-1.009399
20930	-0.02024841	-0.02609253	-1.008453
20931	-0.01916504	-0.02627563	-1.008743
20932	-0.02110291	-0.02772522	-1.006882
20933	-0.01828003	-0.02700806	-1.006348
20934	-0.01979065	-0.02697754	-1.006317
20935	-0.02047729	-0.02624512	-1.004654
20936	-0.01817322	-0.02626038	-1.006989
20937	-0.01925659	-0.02540588	-1.006699
20938	-0.0189209	-0.02593994	-1.005707
20939	-0.01873779	-0.02644348	-1.006073
20940	-0.0196228	-0.0271759	-1.005508
20941	-0.02000427	-0.02705383	-1.005783
20942	-0.02000427	-0.02713013	-1.006714
20943	-0.01737976	-0.02557373	-1.006012
20944	-0.01913452	-0.0269165	-1.006195
20945	-0.01976013	-0.02726746	-1.007019
20946	-0.01908875	-0.02772522	-1.00737
20947	-0.0202179	-0.02719116	-1.007034
20948	-0.01956177	-0.02720642	-1.006729
20949	-0.02001953	-0.02896118	-1.006134
20950	-0.01794434	-0.02638245	-1.00618
20951	-0.01843262	-0.02655029	-1.007721
20952	-0.01972961	-0.02587891	-1.009277
20953	-0.01945496	-0.02824402	-1.006927
20954	-0.01834106	-0.02700806	-1.006622
20955	-0.01940918	-0.0269928	-1.004837
20956	-0.01878357	-0.02716064	-1.007797
